time, x, y, z
0.14750, -0.18750, 0.16406, 1.08594 
0.14781, 0.09375, 0.11719, 0.75000 
0.14813, -0.21094, 0.10938, 1.00000 
0.14844, -0.10938, 0.05469, 0.92969 
0.14875, -0.01562, 0.21875, 0.77344 
0.14906, -0.11719, -0.17188, 0.99219 
0.14938, -0.19531, 0.14844, 1.00000 
0.14969, 0.10938, -0.07812, 0.61719 
0.15000, -0.26562, 0.02344, 1.16406 
0.15031, -0.07812, -0.13281, 0.85156 
0.15063, 0.14844, -0.08594, 0.67188 
0.15094, 0.14844, -0.08594, 0.67188 
0.15125, -0.44531, -0.09375, 1.18750 
0.15156, 0.12500, -0.25000, 0.71094 
0.15188, -0.07031, 0.01562, 0.92188 
0.15219, -0.37500, 0.00781, 1.22656 
0.15250, 0.27344, 0.09375, 0.68750 
0.15281, -0.25000, -0.06250, 1.11719 
0.15313, -0.07812, 0.13281, 1.03125 
0.15344, 0.17969, 0.03906, 0.71094 
0.15375, -0.35156, 0.13281, 1.16406 
0.15406, 0.00781, 0.11719, 0.87500 
0.15438, -0.03906, 0.18750, 0.83594 
0.15469, -0.29688, 0.11719, 1.14062 
0.15500, 0.00781, 0.07031, 0.80469 
0.15531, 0.03125, 0.00000, 0.80469 
0.15563, -0.21875, -0.09375, 1.09375 
0.15594, -0.02344, 0.05469, 0.75781 
0.15625, -0.07031, -0.17969, 0.82812 
0.15656, -0.35938, 0.00781, 1.14844 
0.15688, 0.19531, -0.25000, 0.67969 
0.15719, -0.10938, -0.10156, 0.94531 
0.15750, -0.19531, -0.04688, 1.05469 
0.15781, 0.28906, -0.15625, 0.65625 
0.15813, -0.39844, -0.03906, 1.06250 
0.15844, -0.00781, 0.06250, 0.98438 
0.15875, 0.06250, 0.00000, 0.78906 
0.15906, -0.39062, 0.08594, 1.28906 
0.15938, 0.21875, 0.09375, 0.73438 
0.15969, -0.09375, 0.11719, 1.00000 
0.16000, -0.17969, 0.15625, 1.10938 
0.16031, 0.14844, 0.13281, 0.75781 
0.16062, -0.30469, 0.24219, 1.01562 
0.16094, -0.07812, 0.04688, 1.03125 
0.16125, -0.03125, 0.27344, 0.73438 
0.16156, -0.12500, -0.10156, 0.95312 
0.16187, -0.17188, 0.17969, 1.03125 
0.16219, 0.04688, 0.05469, 0.66406 
0.16250, 0.04688, 0.05469, 0.66406 
0.16281, -0.32812, 0.02344, 1.08594 
0.16312, -0.14062, -0.07031, 0.90625 
0.16344, 0.16406, -0.17969, 0.69531 
0.16375, -0.32812, -0.12500, 1.21875 
0.16406, 0.21875, -0.21875, 0.77344 
0.16437, 0.00000, -0.02344, 0.96094 
0.16469, -0.34375, 0.01562, 1.17188 
