time, x, y, z
0.16437, 0.65625, -8.50000, 2.00000 
0.16469, 1.07812, -3.10938, 3.84375 
0.16500, 0.25000, 2.30469, 3.87500 
0.16531, -0.17188, 7.69531, 2.86719 
0.16562, -0.40625, 9.15625, 0.83594 
0.16594, -0.81250, 6.30469, -0.29688 
0.16625, -0.81250, 6.30469, -0.29688 
0.16656, -0.64062, 1.29688, -1.35938 
0.16687, -0.38281, -4.90625, -1.35938 
0.16719, 1.00000, -8.27344, -0.82812 
0.16750, 0.89844, -8.92969, 1.21094 
0.16781, 1.81250, -4.07031, 2.90625 
0.16812, 0.15625, 1.25781, 4.26562 
0.16844, -0.65625, 7.39844, 4.38281 
0.16875, 0.46094, 9.02344, 0.61719 
0.16906, -1.55469, 7.17188, -0.42969 
0.16937, 0.32812, 1.69531, -2.25000 
0.16969, -0.64844, -4.39062, -0.69531 
0.17000, 0.50000, -8.25000, -0.50000 
0.17031, 0.62500, -9.25000, 1.53906 
0.17062, 1.42969, -4.53125, 2.06250 
0.17094, 0.32031, 0.46094, 3.43750 
0.17125, 0.40625, 7.01562, 3.49219 
0.17156, -0.83594, 9.16406, 2.57031 
0.17188, -0.67188, 7.62500, -0.10156 
0.17219, -0.71094, 2.49219, -1.78125 
0.17250, 0.10156, -3.57031, -2.17188 
0.17281, -0.35156, -8.30469, -0.28906 
0.17313, 1.44531, -9.36719, 0.62500 
0.17344, 0.56250, -5.51562, 2.97656 
0.17375, 1.17969, -0.31250, 3.09375 
0.17406, 0.05469, 6.67969, 3.88281 
0.17438, -0.44531, 8.96094, 2.20312 
0.17469, -1.03125, 8.32812, 0.58594 
0.17500, -1.07031, 3.07031, -1.48438 
0.17531, 0.08594, -2.82031, -2.59375 
0.17563, 0.47656, -8.06250, -1.50000 
0.17594, 0.80469, -9.46094, 1.01562 
0.17625, 1.15625, -6.21094, 3.29688 
0.17656, 0.07812, -0.97656, 3.75000 
0.17688, 0.75000, 6.34375, 3.38281 
0.17719, -1.49219, 8.96094, 2.35938 
0.17750, -0.03906, 8.81250, -0.73438 
0.17781, -1.01562, 3.83594, -1.14844 
0.17813, -0.07812, -2.21094, -1.64844 
0.17844, 0.21875, -7.63281, -0.75781 
0.17875, 0.21875, -7.63281, -0.75781 
0.17906, 0.85156, -9.32031, 0.48438 
0.17938, 1.09375, -6.92969, 2.72656 
0.17969, 0.70312, -1.50781, 3.20312 
0.18000, 0.33594, 5.53125, 3.38281 
0.18031, -0.59375, 8.95312, 2.63281 
0.18063, -1.65625, 9.14844, 0.96094 
0.18094, 0.15625, 4.60938, -2.05469 
0.18125, -0.72656, -1.40625, -1.71094 
